dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1464109200,2016-05-24 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.32,22.37,23.18,26,1022,,,54,6.69,180,,,,,75,803,Clouds,broken clouds,04d
1464112800,2016-05-24 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.61,20.65,23.35,25,1022,,,57,8.23,190,,,,,75,803,Clouds,broken clouds,04d
1464116400,2016-05-24 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.6,21.36,23.35,25,1022,,,57,7.2,190,,,,,75,803,Clouds,broken clouds,04d
1464120000,2016-05-24 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.81,20.72,23.1,24,1023,,,65,7.72,210,,,,,75,803,Clouds,broken clouds,04d
1464123600,2016-05-24 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.71,20.58,22.54,24,1023,,,65,7.72,210,,,,,75,803,Clouds,broken clouds,04n
1464127200,2016-05-24 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.92,21.32,22.42,23.11,1018,,,73,6.17,200,,,,,75,803,Clouds,broken clouds,04n
1464130800,2016-05-24 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.95,19.91,22.4,23.2,1024,,,69,7.72,210,,,,,75,803,Clouds,broken clouds,04n
1464134400,2016-05-25 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.96,21.73,22.36,23.28,1024,,,73,5.66,210,,,,,0,800,Clear,sky is clear,01n
1464138000,2016-05-25 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.97,21.74,22.46,23.29,1025,,,73,5.66,210,,,,,75,803,Clouds,broken clouds,04n
1464141600,2016-05-25 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.97,20.65,22.5,23.3,1025,,,69,6.69,210,,,,,75,803,Clouds,broken clouds,04n
1464145200,2016-05-25 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.17,20.63,21.8,23.32,1025,,,73,5.66,210,,,,,75,803,Clouds,broken clouds,04n
1464148800,2016-05-25 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.13,21.29,21.64,23.17,1024,,,73,4.63,230,,,,,0,800,Clear,sky is clear,01n
1464152400,2016-05-25 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.33,19.88,21,23.06,1024,,,78,5.66,230,,,,,75,803,Clouds,broken clouds,04n
1464156000,2016-05-25 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.06,21.91,21.2,23,1024,,,73,3.6,230,,,,,0,800,Clear,sky is clear,01n
1464159600,2016-05-25 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.02,20.06,21.1,22.86,1023,,,73,6.17,210,,,,,0,800,Clear,sky is clear,01n
1464163200,2016-05-25 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.03,20.43,21.2,22.86,1023,,,73,5.66,210,,,,,75,803,Clouds,broken clouds,04n
1464166800,2016-05-25 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.04,20.81,21.3,22.93,1023,,,73,5.14,220,,,,,75,803,Clouds,broken clouds,04n
1464170400,2016-05-25 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.14,20.95,22,22.73,1024,,,73,5.14,230,,,,,0,800,Clear,sky is clear,01d
1464174000,2016-05-25 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.87,21.6,22.33,23,1024,,,69,5.14,220,,,,,0,800,Clear,sky is clear,01d
1464177600,2016-05-25 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.34,21.81,22.43,25,1025,,,65,7.2,210,,,,,20,801,Clouds,few clouds,02d
1464181200,2016-05-25 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.36,21.84,22.55,25,1025,,,65,7.2,180,,,,,40,802,Clouds,scattered clouds,03d
1464184800,2016-05-25 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.38,21.47,22.62,25,1024,,,61,7.2,180,,,,,40,802,Clouds,scattered clouds,03d
1464188400,2016-05-25 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.17,22.24,22.65,26,1024,,,58,7.2,180,,,,,40,802,Clouds,scattered clouds,03d
1464192000,2016-05-25 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.43,21.54,22.66,25,1023,,,61,7.2,180,,,,,40,802,Clouds,scattered clouds,03d
1464195600,2016-05-25 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.41,21.83,22.6,25,1023,,,57,6.17,180,,,,,75,803,Clouds,broken clouds,04d
1464199200,2016-05-25 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.65,21.94,22.57,24,1022,,,65,5.66,190,,,,,75,803,Clouds,broken clouds,04d
1464202800,2016-05-25 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.65,22.3,22.6,24,1022,,,65,5.14,180,,,,,75,803,Clouds,broken clouds,04d
1464206400,2016-05-25 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.66,21.93,22.63,24,1022,,,61,5.14,210,,,,,75,803,Clouds,broken clouds,04d
1464210000,2016-05-25 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.84,21.2,21.82,23,1022,,,69,5.66,210,,,,,75,803,Clouds,broken clouds,04n
1464213600,2016-05-25 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.78,22.19,21.55,23,1023,,,65,3.6,210,,,,,0,800,Clear,sky is clear,01n
1464217200,2016-05-25 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.81,22.59,21.58,23,1023,,,65,3.09,220,,,,,0,800,Clear,sky is clear,01n
1464220800,2016-05-26 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.93,22.03,22.37,23,1022,,,65,4.12,230,,,,,0,800,Clear,sky is clear,01n
1464224400,2016-05-26 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.96,23.16,22.55,23.02,1023,,,69,3.09,230,,,,,75,803,Clouds,broken clouds,04n
1464228000,2016-05-26 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.11,21.26,21.66,23.04,1022,,,73,4.63,220,,,,,75,803,Clouds,broken clouds,04n
1464231600,2016-05-26 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.04,22.68,20.72,23.24,1022,,,78,3.09,230,,,,,75,803,Clouds,broken clouds,04n
1464235200,2016-05-26 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.01,22.92,20.52,23.24,1022,,,73,2.06,200,,,,,75,803,Clouds,broken clouds,04n
1464238800,2016-05-26 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.5,22.01,20,23.25,1021,,,83,1.54,320,,,,,75,803,Clouds,broken clouds,04n
1464242400,2016-05-26 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.74,20.96,19,23.25,1021,,,88,2.06,310,,,,,75,803,Clouds,broken clouds,04n
1464246000,2016-05-26 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.98,19.9,18,23.3,1020,,,88,2.06,300,,,,,40,802,Clouds,scattered clouds,03n
1464249600,2016-05-26 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.24,19.65,17,23.32,1020,,,94,1.54,330,,,,,0,800,Clear,sky is clear,01n
1464253200,2016-05-26 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.24,20,17,23.3,1021,,,94,1.03,330,,,,,0,800,Clear,sky is clear,01n
1464256800,2016-05-26 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.23,20.97,18,23.27,1021,,,88,1.03,330,,,,,0,800,Clear,sky is clear,01d
1464260400,2016-05-26 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.47,23.38,21,23.34,1022,,,83,1.54,310,,,,,0,800,Clear,sky is clear,01d
1464264000,2016-05-26 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.69,24.9,22.29,24,1022,,,69,2.06,250,,,,,0,800,Clear,sky is clear,01d
1464267600,2016-05-26 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.47,23.71,22.63,25,1022,,,57,3.6,180,,,,,20,801,Clouds,few clouds,02d
1464271200,2016-05-26 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.24,23.39,22.95,26,1021,,,51,4.63,150,,,,,40,802,Clouds,scattered clouds,03d
1464274800,2016-05-26 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.39,23.95,23.26,26,1020,,,51,4.12,140,,,,,40,802,Clouds,scattered clouds,03d
1464278400,2016-05-26 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.42,23.59,23.38,26,1019,,,54,5.14,160,,,,,20,801,Clouds,few clouds,02d
1464282000,2016-05-26 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.46,23.28,23.5,26,1018,,,54,5.66,150,,,,,20,801,Clouds,few clouds,02d
1464285600,2016-05-26 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.73,22.61,23.6,25,1018,,,57,5.66,160,,,,,20,801,Clouds,few clouds,02d
1464289200,2016-05-26 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.72,22.6,23.66,25,1018,,,57,5.66,160,,,,,20,801,Clouds,few clouds,02d
1464292800,2016-05-26 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.95,22.68,23.72,24,1018,,,61,4.63,170,,,,,0,800,Clear,sky is clear,01d
1464296400,2016-05-26 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.11,22.29,22.73,23.95,1018,,,69,4.63,170,,,,,0,800,Clear,sky is clear,01n
1464300000,2016-05-26 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.12,23.38,22.36,24.25,1018,,,69,3.09,180,,,,,0,800,Clear,sky is clear,01n
1464303600,2016-05-26 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.67,23.24,21,24.3,1019,,,78,1.54,290,,,,,0,800,Clear,sky is clear,01n
1464307200,2016-05-27 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.93,22.62,20,24.29,1019,,,83,1.54,300,,,,,0,800,Clear,sky is clear,01n
1464310800,2016-05-27 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.42,20.51,18,24.17,1019,,,88,2.06,320,,,,,0,800,Clear,sky is clear,01n
1464314400,2016-05-27 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.38,20.09,18,24.03,1019,,,83,2.06,300,,,,,0,800,Clear,sky is clear,01n
1464318000,2016-05-27 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.21,20.57,18,23.87,1019,,,83,1.03,310,,,,,0,800,Clear,sky is clear,01n
1464321600,2016-05-27 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.44,19.87,17,23.71,1019,,,88,1.03,280,,,,,0,800,Clear,sky is clear,01n
1464325200,2016-05-27 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.12,19.37,18,23.6,1018,,,83,2.57,290,,,,,0,800,Clear,sky is clear,01n
1464328800,2016-05-27 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.36,18.26,17,23.49,1018,,,82,2.57,300,,,,,0,800,Clear,sky is clear,01n
1464332400,2016-05-27 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.34,18.59,17,23.41,1018,,,82,2.06,290,,,,,0,800,Clear,sky is clear,01n
1464336000,2016-05-27 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.33,19.3,17,23.37,1018,,,82,1.03,290,,,,,0,800,Clear,sky is clear,01n
1464339600,2016-05-27 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.33,19.66,17,23.3,1018,,,82,0.51,320,,,,,0,800,Clear,sky is clear,01n
1464343200,2016-05-27 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.09,20.77,18,22.61,1019,,,88,1.03,320,,,,,0,800,Clear,sky is clear,01d
1464346800,2016-05-27 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.41,22.51,21,22.74,1019,,,78,2.06,300,,,,,0,800,Clear,sky is clear,01d
1464350400,2016-05-27 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.68,24.5,22.51,24,1020,,,65,2.06,290,,,,,0,800,Clear,sky is clear,01d
1464354000,2016-05-27 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.21,26.19,22.83,26,1020,,,54,1.03,240,,,,,0,800,Clear,sky is clear,01d
1464357600,2016-05-27 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.22,24.82,22.96,26,1019,,,58,3.6,140,,,,,20,801,Clouds,few clouds,02d
1464361200,2016-05-27 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.38,23.58,23.27,26,1019,,,51,4.63,140,,,,,20,801,Clouds,few clouds,02d
1464364800,2016-05-27 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.4,23.63,23.36,26,1018,,,58,5.66,150,,,,,20,801,Clouds,few clouds,02d
1464368400,2016-05-27 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.67,22.63,23.48,25,1017,,,65,6.69,160,,,,,20,801,Clouds,few clouds,02d
1464372000,2016-05-27 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.68,23.77,23.48,25,1018,,,69,5.66,160,,,,,20,801,Clouds,few clouds,02d
1464375600,2016-05-27 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.96,23.12,23.48,24.15,1018,,,69,5.14,160,,,,,0,800,Clear,sky is clear,01d
1464379200,2016-05-27 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.97,23.85,23.49,24.26,1019,,,69,4.12,170,,,,,0,800,Clear,sky is clear,01d
1464382800,2016-05-27 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.09,24.18,22.69,23.98,1019,,,78,3.09,170,,,,,0,800,Clear,sky is clear,01n
1464386400,2016-05-27 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,23.08,24.53,22.45,23.96,1020,,,78,2.57,190,,,,,0,800,Clear,sky is clear,01n
1464390000,2016-05-27 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.61,23.58,21,23.99,1020,,,83,1.54,280,,,,,20,801,Clouds,few clouds,02n
1464393600,2016-05-28 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,21.61,23.94,21,23.9,1021,,,83,1.03,270,,,,,20,801,Clouds,few clouds,02n
1464397200,2016-05-28 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.87,22.94,20,23.81,1021,,,88,1.54,300,,,,,20,801,Clouds,few clouds,02n
1464400800,2016-05-28 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,20.1,21.47,19,23.64,1020,,,88,2.06,300,,,,,0,800,Clear,sky is clear,01n
1464404400,2016-05-28 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.22,20.6,18,23.48,1020,,,88,1.54,330,,,,,0,800,Clear,sky is clear,01n
1464408000,2016-05-28 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.44,19.93,17,23.35,1020,,,94,1.54,320,,,,,0,800,Clear,sky is clear,01n
1464411600,2016-05-28 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.38,19.84,17,23.17,1019,,,94,1.54,320,,,,,0,800,Clear,sky is clear,01n
1464415200,2016-05-28 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.33,20.13,17,22.81,1019,,,94,1.03,320,,,,,0,800,Clear,sky is clear,01n
1464418800,2016-05-28 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.29,19.66,17,22.78,1019,,,88,1.03,360,,,,,0,800,Clear,sky is clear,01n
1464422400,2016-05-28 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,17.59,17.04,16,22.93,1020,,,94,3.97,219,,,,,0,800,Clear,sky is clear,01n
1464426000,2016-05-28 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,17.56,18.69,16,22.68,1020,,,94,1.54,290,,,,,20,801,Clouds,few clouds,02n
1464429600,2016-05-28 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,18.49,19.93,17,22.95,1021,,,88,1.03,110,,,,,0,800,Clear,sky is clear,01d
1464433200,2016-05-28 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,19.97,22.83,19,22.97,1022,,,94,0.51,330,,,,,0,800,Clear,sky is clear,01d
1464436800,2016-05-28 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,22.92,23.58,22.46,23,1022,,,78,3.6,190,,,,,20,801,Clouds,few clouds,02d
1464440400,2016-05-28 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,24.46,23.38,22.9,25,1022,,,61,4.63,220,,,,,40,802,Clouds,scattered clouds,03d
1464444000,2016-05-28 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,25.25,23.81,23.07,26,1022,,,65,6.17,150,,,,,75,803,Clouds,broken clouds,04d
