Column1,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
414,1463378400,2016-05-16 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,70.7,73.51,69.8,75.1,1017,,,83,4.61,330,,,,,20,801,Clouds,few clouds,02n
415,1463382000,2016-05-16 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.92,75.27,70.49,74.78,1017,,,83,4.61,320,,,,,0,800,Clear,sky is clear,01n
416,1463385600,2016-05-16 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,71.89,74.57,70.54,74.56,1017,,,83,5.75,330,,,,,0,800,Clear,sky is clear,01n
417,1463389200,2016-05-16 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.42,75.31,72.57,74.36,1018,,,78,6.91,320,,,,,0,800,Clear,sky is clear,01n
418,1463392800,2016-05-16 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.84,76.06,73.65,75.2,1018,,,78,9.22,10,,,,,0,800,Clear,sky is clear,01d
419,1463396400,2016-05-16 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.32,77.5,74,77,1018,,,74,9.22,350,,,,,0,800,Clear,sky is clear,01d
420,1463400000,2016-05-16 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.21,79.34,74.96,80.6,1018,,,62,9.22,340,,,,,40,802,Clouds,scattered clouds,03d
421,1463403600,2016-05-16 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.2,80.76,76.09,84.2,1018,,,55,11.5,350,,,,,40,802,Clouds,scattered clouds,03d
422,1463407200,2016-05-16 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.91,83.1,77.37,86,1017,,,52,10.36,330,,,,,20,801,Clouds,few clouds,02d
423,1463410800,2016-05-16 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,85.89,84.49,78.67,87.8,1015,,,49,11.5,350,,,,,0,800,Clear,sky is clear,01d
424,1463414400,2016-05-16 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,87.49,85.78,79.83,89.6,1014,,,43,10.36,310,,,,,0,800,Clear,sky is clear,01d
425,1463418000,2016-05-16 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,88.83,88.36,80.16,91.4,1013,,,41,8.05,350,,,,,0,800,Clear,sky is clear,01d
426,1463421600,2016-05-16 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,88.74,86.29,79.49,91.4,1012,,,41,11.5,10,,,,,0,800,Clear,sky is clear,01d
427,1463425200,2016-05-16 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,87.24,87.66,78.91,89.6,1011,,,49,9.22,20,,,,,0,800,Clear,sky is clear,01d
428,1463428800,2016-05-16 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.41,81.12,78.68,82.4,1012,,,65,12.75,40,,,,,0,800,Clear,sky is clear,01d
429,1463432400,2016-05-16 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.06,78.94,78.31,80.6,1011,,,70,14.97,30,,,,,0,800,Clear,sky is clear,01n
430,1463436000,2016-05-16 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.76,79.81,78.44,78.8,1013,,,74,11.5,10,,,,,0,800,Clear,sky is clear,01n
431,1463439600,2016-05-16 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.69,77.74,78.11,78.8,1013,,,74,14.97,10,,,,,0,800,Clear,sky is clear,01n
432,1463443200,2016-05-17 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.13,77.04,76.36,78.32,1014,,,79,13.8,10,,,,,0,800,Clear,sky is clear,01n
433,1463446800,2016-05-17 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.69,77.56,75.2,78.01,1014,,,83,10.36,10,,,,,0,800,Clear,sky is clear,01n
434,1463450400,2016-05-17 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.56,77.38,75.2,77.7,1014,,,83,10.36,10,,,,,0,800,Clear,sky is clear,01n
435,1463454000,2016-05-17 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.42,78.46,74.61,77.38,1013,,,83,8.05,360,,,,,0,800,Clear,sky is clear,01n
436,1463457600,2016-05-17 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.36,77.72,74.55,77.08,1012,,,83,9.22,350,,,,,0,800,Clear,sky is clear,01n
437,1463461200,2016-05-17 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.98,76.05,73.4,76.78,1011,,,89,10.36,10,,,,,0,800,Clear,sky is clear,01n
438,1463464800,2016-05-17 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.89,77.85,73.4,76.58,1011,,,89,6.91,350,,,,,0,800,Clear,sky is clear,01n
439,1463468400,2016-05-17 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,75.83,73.4,76.42,1010,,,89,10.36,10,,,,,0,800,Clear,sky is clear,01n
440,1463472000,2016-05-17 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.78,77.04,73.32,76.2,1011,,,89,8.05,360,,,,,0,800,Clear,sky is clear,01n
441,1463475600,2016-05-17 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.72,76.96,72.93,76.05,1011,,,89,8.05,350,,,,,0,800,Clear,sky is clear,01n
442,1463479200,2016-05-17 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.07,80.71,73.4,76.3,1012,,,89,2.3,270,,,,,0,800,Clear,sky is clear,01d
443,1463482800,2016-05-17 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.51,81.18,75.2,77.1,1013,,,83,3.44,260,,,,,0,800,Clear,sky is clear,01d
444,1463486400,2016-05-17 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.68,85.71,76.55,80.6,1014,,,74,3.44,100,,,,,0,800,Clear,sky is clear,01d
445,1463490000,2016-05-17 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.3,84.47,77.38,82.4,1014,,,66,6.91,140,,,,,0,800,Clear,sky is clear,01d
446,1463493600,2016-05-17 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.89,83.03,78.22,84.2,1014,,,58,10.36,140,,,,,0,800,Clear,sky is clear,01d
447,1463497200,2016-05-17 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,83.28,83.23,78.81,84.2,1013,,,62,12.66,150,,,,,0,800,Clear,sky is clear,01d
448,1463500800,2016-05-17 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,82.02,81.23,78.99,83.98,1012,,,70,16.11,160,,,,,0,800,Clear,sky is clear,01d
449,1463504400,2016-05-17 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.82,82.45,78.62,82.92,1012,,,74,14.97,150,,,,,0,800,Clear,sky is clear,01d
450,1463508000,2016-05-17 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,80.33,83.19,78.36,81.72,1012,,,79,11.5,160,,,,,0,800,Clear,sky is clear,01d
451,1463511600,2016-05-17 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.75,84.34,78.34,78.83,1012,,,84,6.91,160,,,,,0,800,Clear,sky is clear,01d
452,1463515200,2016-05-17 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.73,84.97,78.27,78.8,1013,,,84,5.75,170,,,,,20,801,Clouds,few clouds,02d
453,1463518800,2016-05-17 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.62,85.44,77.75,78.8,1013,,,84,4.61,150,,,,,40,802,Clouds,scattered clouds,03n
454,1463522400,2016-05-17 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.49,85.24,76.82,78.8,1014,,,84,4.61,170,,,,,40,802,Clouds,scattered clouds,03n
455,1463526000,2016-05-17 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.55,84.69,77.1,78.8,1014,,,84,5.75,230,,,,,75,803,Clouds,broken clouds,04n
456,1463529600,2016-05-18 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.22,82.94,76.96,78.52,1015,,,89,6.91,210,,,,,40,802,Clouds,scattered clouds,03n
457,1463533200,2016-05-18 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.49,84.61,76.87,78.8,1015,,,84,5.75,200,,,,,40,802,Clouds,scattered clouds,03n
458,1463536800,2016-05-18 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.11,85.37,76.65,78.27,1015,,,89,2.3,250,,,,,40,802,Clouds,scattered clouds,03n
459,1463540400,2016-05-18 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.58,83.01,75.16,77.86,1015,,,89,2.3,300,,,,,40,802,Clouds,scattered clouds,03n
460,1463544000,2016-05-18 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.49,82.87,75.01,77.52,1014,,,89,2.3,240,,,,,40,802,Clouds,scattered clouds,03n
461,1463547600,2016-05-18 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.36,81.37,74.74,76.95,1014,,,89,4.61,200,,,,,20,801,Clouds,few clouds,02n
462,1463551200,2016-05-18 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.33,81.32,74.58,76.65,1014,,,89,4.61,220,,,,,20,801,Clouds,few clouds,02n
463,1463554800,2016-05-18 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.92,77.9,73.4,76.5,1013,,,89,6.91,180,,,,,20,801,Clouds,few clouds,02n
464,1463558400,2016-05-18 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.9,77.88,73.4,76.45,1014,,,89,6.91,210,,,,,20,801,Clouds,few clouds,02n
465,1463562000,2016-05-18 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.89,79.81,73.4,76.37,1014,,,89,3.44,190,,,,,20,801,Clouds,few clouds,02n
466,1463565600,2016-05-18 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.16,79.75,73.4,76.52,1015,,,94,5.75,160,,,,,0,800,Clear,sky is clear,01d
467,1463569200,2016-05-18 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.54,81.01,75.2,76.95,1016,,,89,5.75,190,,,,,20,801,Clouds,few clouds,02d
468,1463572800,2016-05-18 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.24,81.95,76.31,78.8,1016,,,79,8.05,210,,,,,0,800,Clear,sky is clear,01d
469,1463576400,2016-05-18 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.63,84.69,76.54,80.6,1016,,,79,6.91,170,,,,,20,801,Clouds,few clouds,02d
470,1463580000,2016-05-18 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.66,80.49,76.72,80.6,1016,,,74,12.66,150,,,,,40,802,Clouds,scattered clouds,03d
471,1463583600,2016-05-18 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.46,77.74,76.69,79.1,1015,,,79,16.11,160,,,,,40,802,Clouds,scattered clouds,03d
472,1463587200,2016-05-18 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.39,78.28,76.62,78.8,1014,,,79,14.97,160,,,,,20,801,Clouds,few clouds,02d
473,1463590800,2016-05-18 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.68,80.24,76.57,80.6,1014,,,79,14.97,160,,,,,40,802,Clouds,scattered clouds,03d
474,1463594400,2016-05-18 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.35,80.17,76.46,78.8,1014,,,79,11.5,160,,,,,75,803,Clouds,broken clouds,04d
475,1463598000,2016-05-18 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.13,78.42,76.94,77.9,1015,,,83,12.66,180,,,,,75,803,Clouds,broken clouds,04d
476,1463601600,2016-05-18 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.23,78.6,77,78.43,1015,,,83,12.66,190,,,,,90,804,Clouds,overcast clouds,04d
477,1463605200,2016-05-18 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.09,80.31,76.6,77.97,1016,,,83,9.22,200,,,,,90,804,Clouds,overcast clouds,04n
478,1463608800,2016-05-18 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.87,81.28,75.82,77.33,1016,,,83,6.91,210,,,,,90,804,Clouds,overcast clouds,04n
479,1463612400,2016-05-18 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.84,80.49,75.7,77.09,1017,,,79,6.91,200,,,,,90,804,Clouds,overcast clouds,04n
480,1463616000,2016-05-19 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.82,79.27,75.63,77.02,1017,,,83,10.36,210,,,,,90,804,Clouds,overcast clouds,04n
481,1463619600,2016-05-19 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.78,80.51,75.65,77,1018,,,83,8.05,220,,,,,90,804,Clouds,overcast clouds,04n
482,1463623200,2016-05-19 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.4,77.56,75.2,76.49,1018,,,89,11.5,220,,,,,90,804,Clouds,overcast clouds,04n
483,1463626800,2016-05-19 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.27,78.66,74.35,76.43,1017,,,89,9.22,200,,,,,90,804,Clouds,overcast clouds,04n
484,1463630400,2016-05-19 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.22,77.5,74.11,76.36,1017,,,83,9.22,200,,,,,75,803,Clouds,broken clouds,04n
485,1463634000,2016-05-19 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.87,77.83,73.4,76.23,1017,,,89,6.91,190,,,,,75,803,Clouds,broken clouds,04n
486,1463637600,2016-05-19 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,77.77,73.4,76.02,1016,,,89,6.91,190,,,,,20,801,Clouds,few clouds,02n
487,1463641200,2016-05-19 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,78.42,73.4,76.05,1016,,,89,5.75,200,,,,,20,801,Clouds,few clouds,02n
488,1463644800,2016-05-19 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,79.72,73.4,76.18,1017,,,89,3.44,220,,,,,0,800,Clear,sky is clear,01n
489,1463648400,2016-05-19 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,76.82,73.4,76.2,1017,,,89,8.59,212,,,,,0,800,Clear,sky is clear,01n
490,1463652000,2016-05-19 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.83,79.72,73.4,75.42,1018,,,89,3.44,270,,,,,75,803,Clouds,broken clouds,04d
491,1463655600,2016-05-19 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.24,83.14,74.72,75.59,1018,,,89,1.14,110,,,,,75,803,Clouds,broken clouds,04d
492,1463659200,2016-05-19 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.6,79.57,75.12,77,1019,,,83,9.22,210,,,,,40,802,Clouds,scattered clouds,03d
493,1463662800,2016-05-19 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.68,79.68,75.48,77,1019,,,83,9.22,180,,,,,75,803,Clouds,broken clouds,04d
494,1463666400,2016-05-19 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.97,78.94,75.43,78.8,1019,,,79,12.66,170,,,,,20,801,Clouds,few clouds,02d
495,1463670000,2016-05-19 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.04,76.78,75.46,78.8,1019,,,74,14.97,170,,,,,75,803,Clouds,broken clouds,04d
496,1463673600,2016-05-19 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.1,77.52,75.76,78.8,1018,,,74,13.8,170,,,,,40,802,Clouds,scattered clouds,03d
497,1463677200,2016-05-19 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.12,79.81,75.66,78.8,1018,,,79,11.5,170,,,,,40,802,Clouds,scattered clouds,03d
498,1463680800,2016-05-19 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.8,77.85,75.46,77.05,1017,,,79,11.5,180,,,,,40,802,Clouds,scattered clouds,03d
499,1463684400,2016-05-19 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.77,76.5,75.36,77.02,1018,,,79,13.8,200,,,,,90,804,Clouds,overcast clouds,04d
500,1463688000,2016-05-19 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.73,75.15,75.41,77,1019,,,79,16.11,190,,,,,90,804,Clouds,overcast clouds,04d
501,1463691600,2016-05-19 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.15,76.12,74.71,75.49,1019,,,83,11.5,210,,,,,90,804,Clouds,overcast clouds,04n
502,1463695200,2016-05-19 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.07,76.64,74.34,75.2,1020,,,83,10.36,230,,,,,90,804,Clouds,overcast clouds,04n
503,1463698800,2016-05-19 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.04,75.72,74.21,75.2,1021,,,78,10.36,210,,,,,75,803,Clouds,broken clouds,04n
504,1463702400,2016-05-20 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75,74.37,74.05,75.2,1021,,,78,12.66,220,,,,,75,803,Clouds,broken clouds,04n
505,1463706000,2016-05-20 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.32,77.5,74.14,77,1021,,,74,9.22,210,,,,,75,803,Clouds,broken clouds,04n
506,1463709600,2016-05-20 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.97,76.91,74.12,75.2,1021,,,78,8.05,220,,,,,75,803,Clouds,broken clouds,04n
507,1463713200,2016-05-20 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.89,78.75,73.19,75.2,1021,,,78,4.61,230,,,,,75,803,Clouds,broken clouds,04n
508,1463716800,2016-05-20 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.89,77.45,73.11,75.2,1020,,,78,6.91,220,,,,,75,803,Clouds,broken clouds,04n
509,1463720400,2016-05-20 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.95,77.52,72.98,75.25,1020,,,78,6.91,210,,,,,75,803,Clouds,broken clouds,04n
510,1463724000,2016-05-20 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.89,75.74,72.63,75.3,1020,,,83,11.5,190,,,,,75,803,Clouds,broken clouds,04n
511,1463727600,2016-05-20 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.51,74.7,72.41,74.84,1020,,,89,11.5,210,0.2,,,,75,500,Rain,light rain,10n
512,1463731200,2016-05-20 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.45,73.74,72.12,74.75,1020,,,88,12.75,200,0.16,,,,75,500,Rain,light rain,10n
513,1463734800,2016-05-20 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.54,76.69,72.78,74.73,1021,,,89,8.05,230,0.15,,,,75,500,Rain,light rain,10n
514,1463738400,2016-05-20 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.69,79.5,73.4,74.73,1022,,,89,3.44,170,0.15,,,,90,500,Rain,light rain,10d
515,1463742000,2016-05-20 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.71,78.42,73.4,74.91,1022,,,94,6.91,220,0.21,,,,90,500,Rain,light rain,10d
516,1463745600,2016-05-20 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.02,79.56,74.31,75.2,1023,,,89,6.91,180,0.19,,,,90,500,Rain,light rain,10d
517,1463749200,2016-05-20 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.02,81.73,74.42,75.2,1023,,,94,4.61,200,,,,,75,803,Clouds,broken clouds,04d
518,1463752800,2016-05-20 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.35,82.26,74.48,77,1022,,,89,5.75,140,0.24,,,,75,500,Rain,light rain,10d
519,1463756400,2016-05-20 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,77.9,82.4,74.56,78.8,1022,,,84,8.05,160,,,,,75,803,Clouds,broken clouds,04d
520,1463760000,2016-05-20 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.21,82.76,74.61,80.6,1021,,,79,9.22,160,,,,,40,802,Clouds,scattered clouds,03d
521,1463763600,2016-05-20 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.29,80.58,74.73,80.6,1020,,,74,11.5,150,,,,,75,803,Clouds,broken clouds,04d
522,1463767200,2016-05-20 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.01,79.65,75.16,78.8,1020,,,79,11.5,160,,,,,75,803,Clouds,broken clouds,04d
523,1463770800,2016-05-20 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.06,81.01,75.46,78.8,1020,,,79,9.22,160,,,,,75,803,Clouds,broken clouds,04d
524,1463774400,2016-05-20 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.78,80.51,75.81,77.01,1020,,,83,8.05,170,,,,,75,803,Clouds,broken clouds,04d
525,1463778000,2016-05-20 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.62,82.2,75.07,77,1020,,,83,4.61,160,,,,,75,803,Clouds,broken clouds,04n
526,1463781600,2016-05-20 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.62,82.2,74.63,77,1021,,,83,4.61,170,,,,,75,803,Clouds,broken clouds,04n
527,1463785200,2016-05-20 23:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.34,82,74.78,76.52,1021,,,89,3.44,180,,,,,75,803,Clouds,broken clouds,04n
528,1463788800,2016-05-21 00:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.42,81.59,75.08,76.7,1021,,,89,4.38,169,,,,,40,802,Clouds,scattered clouds,03n
529,1463792400,2016-05-21 01:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,75.38,82.71,74.98,76.53,1021,,,89,2.3,360,,,,,40,802,Clouds,scattered clouds,03n
530,1463796000,2016-05-21 02:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.03,81.5,73.4,76.49,1021,,,94,2.3,320,,,,,40,802,Clouds,scattered clouds,03n
531,1463799600,2016-05-21 03:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.9,81.32,73.4,76.45,1021,,,94,2.3,310,,,,,40,802,Clouds,scattered clouds,03n
532,1463803200,2016-05-21 04:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.81,81.18,73.4,76.35,1019,,,94,2.3,300,,,,,40,802,Clouds,scattered clouds,03n
533,1463806800,2016-05-21 05:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.78,80.47,73.3,76.09,1019,,,94,3.44,300,,,,,40,802,Clouds,scattered clouds,03n
534,1463810400,2016-05-21 06:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.71,81.01,73.16,75.7,1019,,,94,2.3,310,,,,,40,802,Clouds,scattered clouds,03n
535,1463814000,2016-05-21 07:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.71,81.23,73.4,75.45,1018,,,94,1.92,199,,,,,40,802,Clouds,scattered clouds,03n
536,1463817600,2016-05-21 08:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.63,79.61,73.22,75.06,1018,,,94,4.61,310,0.14,,,,75,500,Rain,light rain,10n
537,1463821200,2016-05-21 09:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,73.67,80.96,73.4,74.95,1019,,,94,2.3,320,,,,,75,803,Clouds,broken clouds,04n
538,1463824800,2016-05-21 10:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,74.08,83.19,73.4,76.07,1020,,,100,1.28,290,,,,,75,803,Clouds,broken clouds,04d
539,1463828400,2016-05-21 11:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,76.8,85.19,75.99,77,1020,,,94,3.44,290,,,,,40,802,Clouds,scattered clouds,03d
540,1463832000,2016-05-21 12:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.21,85.78,76.18,78.8,1021,,,89,4.61,290,,,,,40,802,Clouds,scattered clouds,03d
541,1463835600,2016-05-21 13:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.57,87.58,76.16,80.6,1021,,,84,3.44,350,,,,,40,802,Clouds,scattered clouds,03d
542,1463839200,2016-05-21 14:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.7,85.82,76.41,80.6,1020,,,84,6.91,160,,,,,40,802,Clouds,scattered clouds,03d
543,1463842800,2016-05-21 15:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.3,87.28,76.59,82.4,1019,,,79,6.91,140,,,,,40,802,Clouds,scattered clouds,03d
544,1463846400,2016-05-21 16:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.32,86.02,76.71,82.4,1018,,,70,5.75,130,,,,,40,802,Clouds,scattered clouds,03d
545,1463850000,2016-05-21 17:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,81.27,86.14,76.81,82.4,1018,,,74,6.91,130,,,,,75,803,Clouds,broken clouds,04d
546,1463853600,2016-05-21 18:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.93,86.45,77.12,80.6,1017,,,79,4.61,120,,,,,40,802,Clouds,scattered clouds,03d
547,1463857200,2016-05-21 19:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.67,84.88,77.48,79.8,1017,,,84,5.75,140,,,,,40,802,Clouds,scattered clouds,03d
548,1463860800,2016-05-21 20:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,79.99,85.89,77.74,80.6,1018,,,79,5.75,140,,,,,40,802,Clouds,scattered clouds,03d
549,1463864400,2016-05-21 21:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.44,85.17,76.9,78.8,1018,,,84,4.61,70,,,,,40,802,Clouds,scattered clouds,03n
550,1463868000,2016-05-21 22:00:00 +0000 UTC,-10800,Vitoria,-20.297618,-40.295777,78.31,85.62,75.66,78.8,1018,,,84,3.44,70,,,,,75,803,Clouds,broken clouds,04n
